Sr No.,District,Service,full_address,Latitude,Longitude,service_category,nearest_neighbor_km,local_support_count_15km,district_center_distance_km,suspected_geocode_outlier
368,Murshidabad,Satish Laxmi Filling Station Lalbagh 7001720355,"Satish Laxmi Filling Station Lalbagh 7001720355, Murshidabad, West Bengal, India",24.1636261,88.2689367,Fuel Station,1.3833813393895924,14,22.531274548173506,False
369,Murshidabad,Utpalika Filling Station Jiaganj 9600917259,"Utpalika Filling Station Jiaganj 9600917259, Murshidabad, West Bengal, India",24.2441053,88.26801720000002,Fuel Station,1.2442635064943623,12,18.110367850584453,False
370,Murshidabad,D B S Filling Station Jangipur 9434025925,"D B S Filling Station Jangipur 9434025925, Murshidabad, West Bengal, India",24.455769,88.09999719999999,Fuel Station,0.0,3,18.164724383604018,False
371,Murshidabad,Kedia Filling Station Lalgola 9434082164,"Kedia Filling Station Lalgola 9434082164, Murshidabad, West Bengal, India",24.4133349,88.26071879999999,Fuel Station,0.0,3,21.318004550869468,False
372,Murshidabad,Mayureshwar Service Station Lalgola,"Mayureshwar Service Station Lalgola, Murshidabad, West Bengal, India",24.4133349,88.26071879999999,Fuel Station,0.0,3,21.318004550869468,False
373,Murshidabad,Nandalal Shankarlal Chakhaspur Dhuliyan 9475352005,"Nandalal Shankarlal Chakhaspur Dhuliyan 9475352005, Murshidabad, West Bengal, India",24.6706654,87.94818459999999,Other,2.6107578194986347,19,44.68690895582725,False
374,Murshidabad,Saraju Filling Station Kandi 9434037218,"Saraju Filling Station Kandi 9434037218, Murshidabad, West Bengal, India",24.0863732,88.2569632,Fuel Station,2.141983464447695,13,28.051749137601387,False
375,Murshidabad,Bhandary Brothers Jangipur 9434003521,"Bhandary Brothers Jangipur 9434003521, Murshidabad, West Bengal, India",24.455769,88.09999719999999,Other,0.0,3,18.164724383604018,False
376,Murshidabad,Das Highway Service Jalangi 9733986128,"Das Highway Service Jalangi 9733986128, Murshidabad, West Bengal, India",24.0976758,88.2740506,Other,2.141983464447695,15,28.10633231680813,False
377,Murshidabad,MS Mira Biri Filling Station Jangipur 8617643611,"MS Mira Biri Filling Station Jangipur 8617643611, Murshidabad, West Bengal, India",24.2320868,88.4492121,Fuel Station,10.09016533728032,1,36.2897648528,False
378,Murshidabad,Mahabani Filling Station Sagardighi 9432093509,"Mahabani Filling Station Sagardighi 9432093509, Murshidabad, West Bengal, India",24.2924268,88.0851909,Fuel Station,0.0,7,1.2376898354752925,False
379,Murshidabad,S Jalaluddin Biswas Reliance Pump Akura Samserganj,"S Jalaluddin Biswas Reliance Pump Akura Samserganj, Murshidabad, West Bengal, India",24.6409233,87.94328370000001,Fuel Station,0.0,13,41.77262291192226,False
380,Murshidabad,Suresh Service Station Dhapnagar Morgram 9434173856,"Suresh Service Station Dhapnagar Morgram 9434173856, Murshidabad, West Bengal, India",24.3025793,88.0163889,Fuel Station,0.0,7,8.287654661551125,False
382,Murshidabad,Maa Usha Filling Station Raghunathganj 9434745952,"Maa Usha Filling Station Raghunathganj 9434745952, Murshidabad, West Bengal, India",24.458366,88.05586799999999,Fuel Station,0.549923983552739,4,18.925076925457123,False
383,Murshidabad,Nayantara Service Station Gorabari Nabagram 9434001974,"Nayantara Service Station Gorabari Nabagram 9434001974, Murshidabad, West Bengal, India",24.194543,88.097403,Fuel Station,0.0,7,10.88418196069095,False
384,Murshidabad,Niranjan Highway Service Nabagram 9434223366,"Niranjan Highway Service Nabagram 9434223366, Murshidabad, West Bengal, India",24.194543,88.097403,Other,0.0,7,10.88418196069095,False
385,Murshidabad,Gousia Motor Co Farakka 9635713255,"Gousia Motor Co Farakka 9635713255, Murshidabad, West Bengal, India",24.7797393,87.9166676,Other,0.0,16,57.18765885959739,False
386,Murshidabad,Dhananjoy Lair Domkal 9434024811,"Dhananjoy Lair Domkal 9434024811, Murshidabad, West Bengal, India",24.1213899,88.54455620000002,Other,0.04305238101670988,4,49.175688598986696,False
387,Murshidabad,Kajal Service Station Saktinagar 9732637807,"Kajal Service Station Saktinagar 9732637807, Murshidabad, West Bengal, India",24.2290007,88.24611829999999,Fuel Station,0.0,14,16.64407171970318,False
388,Murshidabad,Gita Service Station Kandi 9474229735,"Gita Service Station Kandi 9474229735, Murshidabad, West Bengal, India",23.9601127,88.03898,Fuel Station,1.9338438738557215,2,37.42425859447808,False
389,Murshidabad,Sagaridighi Auto Fuel Sagardighi 9475678942,"Sagaridighi Auto Fuel Sagardighi 9475678942, petrol pump, Murshidabad, West Bengal, India",24.2924268,88.0851909,Fuel Station,0.0,7,1.2376898354752925,False
390,Murshidabad,Sabekisan Saba Center Sherpur 9434585937,"Sabekisan Saba Center Sherpur 9434585937, Murshidabad, West Bengal, India",24.1294954,88.0057298,Other,11.624081804319463,3,20.36331865459372,False
391,Murshidabad,Sahana Fuels Kandua Farakka 9932982007,"Sahana Fuels Kandua Farakka 9932982007, petrol pump, Murshidabad, West Bengal, India",24.7582673,87.92035059999999,Fuel Station,0.0,19,54.80831254715415,False
392,Murshidabad,MS Kishan Filling Station Bhaburpur 9434877419,"MS Kishan Filling Station Bhaburpur 9434877419, Murshidabad, West Bengal, India",24.1759039,88.2801785,Fuel Station,0.0,14,22.612782741880054,False
393,Murshidabad,Kalyani Filling Station Agradwip 9432386668,"Kalyani Filling Station Agradwip 9432386668, Murshidabad, West Bengal, India",23.5953826,88.2557623,Fuel Station,11.719691337118608,7,79.1609002257396,False
394,Murshidabad,Hawa Filling Station Ghazi 9732345485,"Hawa Filling Station Ghazi 9732345485, Murshidabad, West Bengal, India",24.2290007,88.24611829999999,Fuel Station,0.0,14,16.64407171970318,False
395,Murshidabad,NBC Petrol Pump Jalangi 8926366629,"NBC Petrol Pump Jalangi 8926366629, petrol pump, Murshidabad, West Bengal, India",24.1279467,88.69042720000002,Fuel Station,0.0,3,62.86094687461375,False
396,Murshidabad,Afiya Filling Station Azimganj 9732524136,"Afiya Filling Station Azimganj 9732524136, Murshidabad, West Bengal, India",24.2351094,88.26071879999999,Fuel Station,1.2442635064943623,13,17.74011140599784,False
398,Dakshin Dinajpur,Patha Sathi Patiram Thinkona More Balurghat,"Patha Sathi Patiram Thinkona More Balurghat, Dakshin Dinajpur, West Bengal, India",25.3233877,88.76216889999999,Other,1.4333581795226833,6,2.2221479774069355,False
399,Dakshin Dinajpur,PK Automobiles Khanpur 9733341570,"PK Automobiles Khanpur 9733341570, Dakshin Dinajpur, West Bengal, India",25.4579038,88.77464839999999,Vehicle Repair,5.334200429481064,2,17.100796762062465,False
401,Dakshin Dinajpur,Nirmala Hotel Trimohini Hili 8609937549,"Nirmala Hotel Trimohini Hili 8609937549, restaurant, Dakshin Dinajpur, West Bengal, India",25.291765,88.93180819999999,Food/Lodging,2.4256907192761576,2,16.484969696603986,False
402,Dakshin Dinajpur,Kundu Engineering Works Hossenpur Balurghat 9851786284,"Kundu Engineering Works Hossenpur Balurghat 9851786284, Dakshin Dinajpur, West Bengal, India",25.2372834,88.7830612,Other,1.0986843716436507,5,7.58700154854821,False
403,Dakshin Dinajpur,Dakshin Dinajpur Fuels Patiram Balurghat 9647561502,"Dakshin Dinajpur Fuels Patiram Balurghat 9647561502, petrol pump, Dakshin Dinajpur, West Bengal, India",25.316667,88.75,Fuel Station,1.4333581795226833,6,2.311055132890473,False
404,Dakshin Dinajpur,Deep Hotel Baul Bolla 9933481097,"Deep Hotel Baul Bolla 9933481097, restaurant, Dakshin Dinajpur, West Bengal, India",25.3296815,88.6852136,Food/Lodging,6.670559225983683,5,8.828789013027919,False
405,Dakshin Dinajpur,Kar Automobiles Raghunathpur 89063134143,"Kar Automobiles Raghunathpur 89063134143, Dakshin Dinajpur, West Bengal, India",25.3427466,88.8178964,Vehicle Repair,6.0001522706161055,8,6.564823818899381,False
406,Dakshin Dinajpur,Laxmi Engineering Works Hossenpur 9735012385,"Laxmi Engineering Works Hossenpur 9735012385, Dakshin Dinajpur, West Bengal, India",25.2358899,88.7938753,Other,1.0986843716436507,4,8.01747045150328,False
407,Birbhum,Sani Service Station Plot No 55 1419 18  21 Lno Mouza Tilpara PS Suri Mob 9434006220,"Sani Service Station Plot No 55 1419 18  21 Lno Mouza Tilpara PS Suri Mob 9434006220, Birbhum, West Bengal, India",23.9234264,87.5259846,Fuel Station,0.0,15,12.400501544629773,False
408,Birbhum,Chhittu Restaurant Opposite Sani Service Station Tilpara Birbhum,"Chhittu Restaurant Opposite Sani Service Station Tilpara Birbhum, Birbhum, West Bengal, India",23.9234264,87.5259846,Fuel Station,0.0,15,12.400501544629773,False
409,Birbhum,Sagnik Highway Service Murormath PO Panuria PS Suri Dist Birbhum West Bengal Mob 8159844300,"Sagnik Highway Service Murormath PO Panuria PS Suri Dist Birbhum West Bengal Mob 8159844300, Birbhum, West Bengal, India",23.9167953,87.51699420000001,Other,0.0,15,13.292687700254044,False
410,Birbhum,Jas Filling Station NH60 Suri Bye Pass Abadurpur Suri Dist Birbhum WB RTKM 148 Lock No11008 Mob 9434029239,"Jas Filling Station NH60 Suri Bye Pass Abadurpur Suri Dist Birbhum WB RTKM 148 Lock No11008 Mob 9434029239, Birbhum, West Bengal, India",23.906123,87.5147117,Fuel Station,0.0,15,13.57715904709359,False
411,Birbhum,Durga Devi Filling Station Kachubure PO Mohona Dist Birbhum West Bengal RTKM132 Lock No21006 Mob 8927153210,"Durga Devi Filling Station Kachubure PO Mohona Dist Birbhum West Bengal RTKM132 Lock No21006 Mob 8927153210, Birbhum, West Bengal, India",23.8401675,87.6186379,Fuel Station,0.0,15,9.020077994588737,False
412,Birbhum,Reliance Petroleum Khairakuri Md Bazar Birbhum 731227 Mob 9472656129,"Reliance Petroleum Khairakuri Md Bazar Birbhum 731227 Mob 9472656129, petrol pump, Birbhum, West Bengal, India",23.9167834,87.51700869999999,Fuel Station,0.0,15,13.291214428233827,False
413,Birbhum,Tibrewala Service Station Netaji Subhas Road Suri Birbhum 731101 Mob 9434019150,"Tibrewala Service Station Netaji Subhas Road Suri Birbhum 731101 Mob 9434019150, Birbhum, West Bengal, India",23.9026263,87.52240800000001,Fuel Station,0.8736702303785694,15,12.840034775117697,False
414,Birbhum,Maa Kamala Filling Station Power House Suri Road Dubrajpur Birbhum 731123 Mob 9474611037,"Maa Kamala Filling Station Power House Suri Road Dubrajpur Birbhum 731123 Mob 9474611037, Birbhum, West Bengal, India",23.7900608,87.396665,Fuel Station,0.980383220164731,5,29.166338403190654,False
415,Birbhum,Mayurakshi Filling Station Satkenduri Hetampur Rajbati Birbhum 731123 Mob 03462 206774,"Mayurakshi Filling Station Satkenduri Hetampur Rajbati Birbhum 731123 Mob 03462 206774, Birbhum, West Bengal, India",23.7994902,87.3996765,Fuel Station,1.09235323079051,5,28.401242970977542,False
416,Birbhum,Jay Ram Filling Station Suri Bye Pass NH60 Suri Birbhum,"Jay Ram Filling Station Suri Bye Pass NH60 Suri Birbhum, Birbhum, West Bengal, India",23.906123,87.5147117,Fuel Station,0.0,15,13.57715904709359,False
417,Birbhum,IOC Petrol Pump After Deucha Bridge Towards Rampurhat NH60 Md Bazar Birbhum,"IOC Petrol Pump After Deucha Bridge Towards Rampurhat NH60 Md Bazar Birbhum, petrol pump, Birbhum, West Bengal, India",23.9167834,87.51700869999999,Fuel Station,0.0,15,13.291214428233827,False
418,Birbhum,BPC Petrol Pump Md Bazar Sainthia Road Birbhum,"BPC Petrol Pump Md Bazar Sainthia Road Birbhum, petrol pump, Birbhum, West Bengal, India",23.9167953,87.51699420000001,Fuel Station,0.0,15,13.292687700254044,False
419,Birbhum,IOC Petrol Pump Sainthia Kotaspur Main Road Kotaspur Birbhum,"IOC Petrol Pump Sainthia Kotaspur Main Road Kotaspur Birbhum, petrol pump, Birbhum, West Bengal, India",23.9579783,87.7443457,Fuel Station,13.619162822468095,1,10.831355523832974,False
420,Birbhum,Ahmedpur Petrol Pump Near Ahmedpur BDO Office Birbhum,"Ahmedpur Petrol Pump Near Ahmedpur BDO Office Birbhum, petrol pump, Birbhum, West Bengal, India",23.830864,87.6913936,Fuel Station,7.472017722545295,5,10.534030982176992,False
421,Birbhum,HP Petrol Pump Dubrajpur Panchra Road Birbhum,"HP Petrol Pump Dubrajpur Panchra Road Birbhum, petrol pump, Birbhum, West Bengal, India",23.7783601,87.3571501,Fuel Station,3.733697974969267,5,33.32417900783791,False
422,Birbhum,Joy Durga Filling Station Opp Bolpur Municipal Bus Stand Bolpur Birbhum 731204 Mob 9736006380,"Joy Durga Filling Station Opp Bolpur Municipal Bus Stand Bolpur Birbhum 731204 Mob 9736006380, Birbhum, West Bengal, India",23.6652561,87.70031139999999,Fuel Station,2.384713587129738,1,28.475583909649977,False
423,Birbhum,Bholanath Filling Station Suri Futishanko PO Daskalgram District Birbhum 731127 Mob 9434434345,"Bholanath Filling Station Suri Futishanko PO Daskalgram District Birbhum 731127 Mob 9434434345, Birbhum, West Bengal, India",23.9157862,87.5300721,Fuel Station,0.9457040966134698,15,11.963922701230192,False
424,Birbhum,Joydeb Padmavati Service Station Joydeb More Dubrajpur Road Birbhum 731124 Mob 9732102611,"Joydeb Padmavati Service Station Joydeb More Dubrajpur Road Birbhum 731124 Mob 9732102611, Birbhum, West Bengal, India",23.7816828,87.3936632,Fuel Station,0.980383220164731,5,29.891901240665334,False
425,Birbhum,Fullara Filling Station Labpur Birbhum 731303,"Fullara Filling Station Labpur Birbhum 731303, Birbhum, West Bengal, India",23.816155,87.79844489999999,Fuel Station,11.011451786460544,1,18.973103153005592,False
426,Birbhum,Saha Filling Station Illambazar Birbhum 731214 Mob 9932620781,"Saha Filling Station Illambazar Birbhum 731214 Mob 9932620781, Birbhum, West Bengal, India",23.6279311,87.54175010000002,Fuel Station,0.8927181378247658,6,33.882955102688946,False
427,Birbhum,Radhesyam Mandal Dhabas Illambazar Near Toll Tax 9474404988,"Radhesyam Mandal Dhabas Illambazar Near Toll Tax 9474404988, restaurant, Birbhum, West Bengal, India",23.6652919,87.6768961,Food/Lodging,2.384713587129738,3,28.121852072063476,False
428,Birbhum,Calcutta Motors Illambazar Near Toll Tax 8642066927,"Calcutta Motors Illambazar Near Toll Tax 8642066927, Birbhum, West Bengal, India",23.6204319,87.5386213,Vehicle Repair,0.8927181378247658,8,34.774925917952636,False
429,Birbhum,Reliance Filling Station Rampurhat Munsuba,"Reliance Filling Station Rampurhat Munsuba, Birbhum, West Bengal, India",24.1792159,87.79249680000001,Fuel Station,0.9766549244897413,13,32.67239110952543,False
430,Birbhum,Sree Dhaba Mallarpur,"Sree Dhaba Mallarpur, restaurant, Birbhum, West Bengal, India",24.0763414,87.7098723,Food/Lodging,9.97853192010392,9,18.82973734464922,False
431,Birbhum,Bonhati Service Center Rampurhat,"Bonhati Service Center Rampurhat, Birbhum, West Bengal, India",24.1744845,87.7793421,Vehicle Repair,0.0,12,31.616238679019432,False
432,Birbhum,Maruti Automobiles Nalhati Birbhum 9434740825 9474301314,"Maruti Automobiles Nalhati Birbhum 9434740825 9474301314, Birbhum, West Bengal, India",24.2903166,87.8418983,Vehicle Repair,0.4614863080916847,12,45.97126324364558,False
433,Birbhum,Milan Paribahan Hotel 9153588986,"Milan Paribahan Hotel 9153588986, restaurant, Birbhum, West Bengal, India",23.8401675,87.6186379,Food/Lodging,0.0,15,9.020077994588737,False
434,Birbhum,Tata Service Centre Rampurhat,"Tata Service Centre Rampurhat, Birbhum, West Bengal, India",24.1708492,87.78956699999999,Vehicle Repair,0.9766549244897413,12,31.70824887046406,False
435,Birbhum,Indian Oil Petrol Pump IC Building Infront of Kishan Mandi Nalhati,"Indian Oil Petrol Pump IC Building Infront of Kishan Mandi Nalhati, petrol pump, Birbhum, West Bengal, India",23.8401675,87.6186379,Fuel Station,0.0,15,9.020077994588737,False
436,Birbhum,Raja Paribahan Hotel NH60 Rampurhat,"Raja Paribahan Hotel NH60 Rampurhat, restaurant, Birbhum, West Bengal, India",24.2270218,87.8132464,Food/Lodging,3.1145141496096,15,38.3697869423431,False
437,Birbhum,Samir Auto Works Sanghatamore,"Samir Auto Works Sanghatamore, Birbhum, West Bengal, India",23.8401675,87.6186379,Other,0.0,15,9.020077994588737,False
438,Birbhum,Gouri Auto Centre Gopalpur Nalhati Birbhum 9434028107 8764868910,"Gouri Auto Centre Gopalpur Nalhati Birbhum 9434028107 8764868910, Birbhum, West Bengal, India",24.2957625,87.8490156,Other,0.9418158786302738,9,46.829470178920175,False
439,Birbhum,Atithi Restaurant Rampurhat 9153663629,"Atithi Restaurant Rampurhat 9153663629, Birbhum, West Bengal, India",24.2024486,87.7985075,Food/Lodging,2.6543238949789347,13,35.25898562099727,False
440,Birbhum,Hira Auto Works Batial Rampurhat,"Hira Auto Works Batial Rampurhat, Birbhum, West Bengal, India",24.1744845,87.7793421,Other,0.0,12,31.616238679019432,False
441,Birbhum,Indian Oil Filling Station Lohapur Nalhati,"Indian Oil Filling Station Lohapur Nalhati, Birbhum, West Bengal, India",24.3012568,87.96410879999999,Fuel Station,5.300204472382856,11,53.46495186286714,False
442,Birbhum,Madhu Mamata Hotel Tarapith,"Madhu Mamata Hotel Tarapith, restaurant, Birbhum, West Bengal, India",24.1245471,87.7950535,Food/Lodging,1.237325088614359,10,27.5220176664163,False
443,Birbhum,Mahindra Service Center Chakpara,"Mahindra Service Center Chakpara, Birbhum, West Bengal, India",23.5555922,87.2992797,Vehicle Repair,1.3051802631422218,34,53.585002149217985,False
444,Birbhum,Indian Oil Filling Station Moholla Rail Gate,"Indian Oil Filling Station Moholla Rail Gate, Birbhum, West Bengal, India",24.3556472,87.8400326,Fuel Station,0.34626753345585043,8,52.55429232427004,False
445,Birbhum,Laltu Hotel Munsuba Rampurhat,"Laltu Hotel Munsuba Rampurhat, restaurant, Birbhum, West Bengal, India",24.1519298,87.7749625,Food/Lodging,1.1084232458463636,10,29.16318050357933,False
447,Birbhum,Tarafit Filling Station Tarapith Birbhum 9748730903,"Tarafit Filling Station Tarapith Birbhum 9748730903, Birbhum, West Bengal, India",24.1140439,87.7990799,Fuel Station,1.237325088614359,10,26.78219646179218,False
448,Birbhum,Hindu Hotel Nalhati,"Hindu Hotel Nalhati, restaurant, Birbhum, West Bengal, India",24.2920951,87.8377842,Food/Lodging,0.4614863080916847,12,45.97321931803351,False
449,Birbhum,COCO Rampurhat Indian Oil Corporation Ltd Vill Po Barshal Rampurhat Birbhum,"COCO Rampurhat Indian Oil Corporation Ltd Vill Po Barshal Rampurhat Birbhum, Birbhum, West Bengal, India",24.1601021,87.7812182,Fuel Station,1.1084232458463636,10,30.259555897679792,False
